event_id,ticker,event_time,event_type,summary,event_subtype,event_family,source_type,source_url,release_session,expectedness,surprise_direction,surprise_magnitude,materiality,sector_benchmark,notes,corpus_name,review_status,evidence_status,label_quality,source_doc_ids,government_contract_event_type,actual_funded_award_flag,ceiling_only_flag,new_work_flag,modification_flag,option_exercise_flag,recipient_mapping_confidence,award_amount,obligated_amount,contract_ceiling,agency,product_or_service_description,materiality_pre_price,drop_reason,review_notes,usable_fact_count,agency_confidence,agency_evidence,award_amount_confidence,award_amount_evidence,contract_number,contract_number_confidence,contract_number_evidence,award_type,award_type_confidence,award_type_evidence,mapping_type,mapping_type_confidence,mapping_type_evidence,contract_type,contract_type_confidence,contract_type_evidence,naics_code,naics_code_confidence,naics_code_evidence,psc_code,psc_code_confidence,psc_code_evidence,recipient_mapping_confidence_confidence,recipient_mapping_confidence_evidence,recipient_name,recipient_name_confidence,recipient_name_evidence,period_of_performance_end,period_of_performance_end_confidence,period_of_performance_end_evidence,period_of_performance_start,period_of_performance_start_confidence,period_of_performance_start_evidence,prime_or_sub,prime_or_sub_confidence,prime_or_sub_evidence,obligated_amount_confidence,obligated_amount_evidence,sub_agency,sub_agency_confidence,sub_agency_evidence,task_order_number,task_order_number_confidence,task_order_number_evidence,product_or_service_description_confidence,product_or_service_description_evidence,government_contract_event_type_confidence,government_contract_event_type_evidence,actual_funded_award_flag_confidence,actual_funded_award_flag_evidence,ceiling_only_flag_confidence,ceiling_only_flag_evidence,materiality_context_required_flag,materiality_context_required_flag_confidence,materiality_context_required_flag_evidence,incumbent_or_extension_flag,incumbent_or_extension_flag_confidence,incumbent_or_extension_flag_evidence,new_vs_modification,new_vs_modification_confidence,new_vs_modification_evidence,modification_flag_confidence,modification_flag_evidence,option_exercise_flag_confidence,option_exercise_flag_evidence,new_work_flag_confidence,new_work_flag_evidence,recompete_or_extension_flag,recompete_or_extension_flag_confidence,recompete_or_extension_flag_evidence,prime_contractor_flag,prime_contractor_flag_confidence,prime_contractor_flag_evidence,subcontractor_flag,subcontractor_flag_confidence,subcontractor_flag_evidence,parser_quality_flags,parser_quality_flags_confidence,parser_quality_flags_evidence,model_eligible_candidate_flag,contract_ceiling_confidence,contract_ceiling_evidence,mapped_ticker,mapped_ticker_confidence,mapped_ticker_evidence,parent_company_name,parent_company_name_confidence,parent_company_name_evidence,modification_number,modification_number_confidence,modification_number_evidence,subsidiary_name,subsidiary_name_confidence,subsidiary_name_evidence,price_anchor_date,last_close_before_event,market_cap_before_event,revenue_ltm_if_available,award_amount_pct_market_cap,obligated_amount_pct_market_cap,contract_ceiling_pct_market_cap,award_amount_pct_revenue,obligated_amount_pct_revenue,contract_ceiling_pct_revenue,pre_event_return_20d,pre_event_benchmark_return_20d,pre_event_market_adjusted_return_20d,pre_event_return_60d,pre_event_benchmark_return_60d,pre_event_market_adjusted_return_60d,company_size_bucket,small_cap_flag,government_contract_context_status
government_contract_BA_SPRPA122FCD01,BA,2021-12-01T12:00:00,government_contract,BA task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_SPRPA122FCD01_9700_SPE4AX19D9410_9700,unknown,unknown,unknown,medium,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_SPRPA122FCD01_9700_SPE4AX19D9410_9700,task_order_award,True,False,True,False,False,0.92,194407925.75,194407925.75,,Department of Defense,PBL&E EFFORT FOR THE V-22 AIRCRAFT,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,SPRPA122FCD01,0.9,SPRPA122FCD01,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,336413,0.9,336413,J016,0.9,J016,0.9,source metadata,BELL BOEING JOINT PROJECT OFFICE,0.9,BELL BOEING JOINT PROJECT OFFICE,2022-12-31,0.9,2022-12-31,2021-12-01,0.9,2021-12-01,prime,0.9,prime,0.9,source metadata,Defense Logistics Agency,0.9,Defense Logistics Agency,SPRPA122FCD01,0.9,SPRPA122FCD01,0.9,PBL&E EFFORT FOR THE V-22 AIRCRAFT,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,BA,0.9,BA,The Boeing Company,0.9,The Boeing Company,,,,,,,2021-12-01,188.19000244140625,110599118399.37256,,0.00175777102533489,0.00175777102533489,,,,,-0.115523811333758,-0.024680595051173704,-0.0908432162825843,-0.12159261754961559,0.0010705507363137912,-0.12266316828592938,large_cap,False,ok
government_contract_BA_FA873022C0011,BA,2021-12-17T12:00:00,government_contract,BA new contract award candidate from source document.,new_contract_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA873022C0011_9700_-NONE-_-NONE-,unknown,unknown,unknown,high,0.7,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_FA873022C0011_9700_NONE_NONE_,new_contract_award,True,False,True,False,False,0.94,429399679.0,429399679.0,,Department of Defense,RAMP PHASE 2 PROCUREMENT AND INSTALLATION AND CHECKOUT,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",31,0.9,Department of Defense,0.9,source metadata,FA873022C0011,0.9,FA873022C0011,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,exact_public_company,0.9,exact_public_company,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,488190,0.9,488190,N016,0.9,N016,0.9,source metadata,THE BOEING COMPANY,0.9,THE BOEING COMPANY,2028-03-20,0.9,2028-03-20,2021-12-17,0.9,2021-12-17,prime,0.9,prime,0.9,source metadata,Department of the Air Force,0.9,Department of the Air Force,,,,0.9,RAMP PHASE 2 PROCUREMENT AND INSTALLATION AND CHECKOUT,0.76,contract award language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,BA,0.9,BA,The Boeing Company,0.9,The Boeing Company,,,,,,,2021-12-17,192.6300048828125,113208504388.74512,,0.0037929984263857987,0.0037929984263857987,,,,,-0.15234321283690866,-0.017551269212348286,-0.13479194362456037,-0.128765266552611,0.04130518927604698,-0.17007045582865798,large_cap,False,ok
government_contract_BA_W58RGZ22F0140,BA,2022-01-04T12:00:00,government_contract,BA task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_W58RGZ22F0140_9700_W58RGZ21D0077_9700,unknown,unknown,unknown,medium,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_W58RGZ22F0140_9700_W58RGZ21D0077_9700,task_order_award,True,False,True,False,False,0.94,235561592.22,235561592.22,,Department of Defense,AWARD OF VERSION 6X CONFIGURATION TASK ORDER.,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,W58RGZ22F0140,0.9,W58RGZ22F0140,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,541330,0.9,541330,1680,0.9,1680,0.9,source metadata,THE BOEING COMPANY,0.9,THE BOEING COMPANY,2025-07-02,0.9,2025-07-02,2022-01-04,0.9,2022-01-04,prime,0.9,prime,0.9,source metadata,Department of the Army,0.9,Department of the Army,W58RGZ22F0140,0.9,W58RGZ22F0140,0.9,AWARD OF VERSION 6X CONFIGURATION TASK ORDER.,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,BA,0.9,BA,The Boeing Company,0.9,The Boeing Company,,,,,,,2022-01-04,213.6300048828125,125550188092.74512,,0.0018762344827869825,0.0018762344827869825,,,,,0.03764328645907766,0.044546919476150526,-0.006903633017072863,-0.056362889444043995,0.0944770383858844,-0.1508399278299284,large_cap,False,ok
government_contract_BA_N0038322F0ZV0,BA,2022-01-06T12:00:00,government_contract,BA task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N0038322F0ZV0_9700_N0038322DZV01_9700,unknown,unknown,unknown,high,0.7,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_N0038322F0ZV0_9700_N0038322DZV01_9700,task_order_award,True,False,True,False,False,0.92,313843632.0,313843632.0,,Department of Defense,V-22 PBL (POP 1:  06 JAN 2022 - 05 JAN 2023),,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,N0038322F0ZV0,0.9,N0038322F0ZV0,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,336413,0.9,336413,1680,0.9,1680,0.9,source metadata,BELL BOEING JOINT PROJECT OFFICE,0.9,BELL BOEING JOINT PROJECT OFFICE,2023-01-05,0.9,2023-01-05,2022-01-06,0.9,2022-01-06,prime,0.9,prime,0.9,source metadata,Department of the Navy,0.9,Department of the Navy,N0038322F0ZV0,0.9,N0038322F0ZV0,0.9,V-22 PBL (POP 1: 06 JAN 2022 - 05 JAN 2023),0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,BA,0.9,BA,The Boeing Company,0.9,The Boeing Company,,,,,,,2022-01-06,211.33999633789065,124204351847.94118,,0.0025268328148777526,0.0025268328148777526,,,,,0.0014689738918018946,0.0001363503545870337,0.001332623537214861,-0.0547032722890789,0.0829392112827354,-0.1376424835718143,large_cap,False,ok
government_contract_BA_N6134022F0001,BA,2022-01-31T12:00:00,government_contract,BA task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N6134022F0001_9700_N6134019G0002_9700,unknown,unknown,unknown,medium,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_N6134022F0001_9700_N6134019G0002_9700,task_order_award,True,False,True,False,False,0.94,188900000.0,188900000.0,,Department of Defense,P-8A SOUTH KOREA TRAINING SYSTEMS PHASE 1 HARDWARE,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,N6134022F0001,0.9,N6134022F0001,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,333318,0.9,333318,6910,0.9,6910,0.9,source metadata,THE BOEING COMPANY,0.9,THE BOEING COMPANY,2028-10-13,0.9,2028-10-13,2022-01-31,0.9,2022-01-31,prime,0.9,prime,0.9,source metadata,Department of the Navy,0.9,Department of the Navy,N6134022F0001,0.9,N6134022F0001,0.9,P-8A SOUTH KOREA TRAINING SYSTEMS PHASE 1 HARDWARE,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,BA,0.9,BA,The Boeing Company,0.9,The Boeing Company,,,,,,,2022-01-31,200.2400054931641,116739876146.11336,,0.0016181274662615708,0.0016181274662615708,,,,,-0.005364602581775957,-0.05274126787683442,0.04737666529505846,-0.061580275044350374,-0.02846742894075438,-0.033112846103595994,large_cap,False,ok
government_contract_BA_H9224122F0002,BA,2022-02-14T12:00:00,government_contract,BA contract extension candidate from source document.,contract_extension,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_H9224122F0002_9700_W9121516G0001_9700,unknown,unknown,unknown,high,0.7,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_H9224122F0002_9700_W9121516G0001_9700,contract_extension,True,False,False,False,False,0.94,780361826.0,780361826.0,,Department of Defense,H-47 EXTENDED RANGE FMS PRODUCTION,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,H9224122F0002,0.9,H9224122F0002,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,336411,0.9,336411,1520,0.9,1520,0.9,source metadata,THE BOEING COMPANY,0.9,THE BOEING COMPANY,2028-10-31,0.9,2028-10-31,2022-02-14,0.9,2022-02-14,prime,0.9,prime,0.9,source metadata,U.S. Special Operations Command,0.9,U.S. Special Operations Command,H9224122F0002,0.9,H9224122F0002,0.9,H-47 EXTENDED RANGE FMS PRODUCTION,0.84,extension language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,True,0.78,derived parser flag,ambiguous,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,BA,0.9,BA,The Boeing Company,0.9,The Boeing Company,,,,,,,2022-02-14,210.0399932861328,122453266726.417,,0.006372731792802809,0.006372731792802809,,,,,-0.07045500511023561,-0.055302137940938745,-0.015152867169296869,-0.07316213126948923,-0.058908964924491825,-0.014253166344997403,large_cap,False,ok
government_contract_BA_FA868122F1067,BA,2022-02-25T12:00:00,government_contract,BA task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA868122F1067_9700_FA821315D0002_9700,unknown,unknown,unknown,medium,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_FA868122F1067_9700_FA821315D0002_9700,task_order_award,True,False,True,False,False,0.94,183634251.34,183634251.34,,Department of Defense,JDAM LOT 26 FMS PRODUCTION ORDER,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,FA868122F1067,0.9,FA868122F1067,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,332993,0.9,332993,1325,0.9,1325,0.9,source metadata,THE BOEING COMPANY,0.9,THE BOEING COMPANY,2025-02-28,0.9,2025-02-28,2022-02-25,0.9,2022-02-25,prime,0.9,prime,0.9,source metadata,Department of the Air Force,0.9,Department of the Air Force,FA868122F1067,0.9,FA868122F1067,0.9,JDAM LOT 26 FMS PRODUCTION ORDER,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,BA,0.9,BA,The Boeing Company,0.9,The Boeing Company,,,,,,,2022-02-25,201.47999572753903,117462790161.35626,,0.0015633397698772977,0.0015633397698772977,,,,,0.061818159301918474,0.01509617966941379,0.046721979632504684,0.018347179742436825,-0.03571871668279447,0.0540658964252313,large_cap,False,ok
government_contract_BA_N0001922F0030,BA,2022-03-02T12:00:00,government_contract,BA task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N0001922F0030_9700_N0001921G0006_9700,unknown,unknown,unknown,high,0.7,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_N0001922F0030_9700_N0001921G0006_9700,task_order_award,True,False,True,False,False,0.94,1553797869.15,1553797869.15,,Department of Defense,"HARPOON COASTAL DEFENSE SYSTEM FOR LAUNCHER TRANSPORTER UNITS (LTUS), RADAR UNITS (RUS) AND TRAINING EQUIPMENT.",,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,N0001922F0030,0.9,N0001922F0030,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,336412,0.9,336412,1410,0.9,1410,0.9,source metadata,THE BOEING COMPANY,0.9,THE BOEING COMPANY,2029-03-31,0.9,2029-03-31,2022-03-02,0.9,2022-03-02,prime,0.9,prime,0.9,source metadata,Department of the Navy,0.9,Department of the Navy,N0001922F0030,0.9,N0001922F0030,0.9,"HARPOON COASTAL DEFENSE SYSTEM FOR LAUNCHER TRANSPORTER UNITS (LTUS), RADAR UNITS (RUS) AND TRAINING EQUIPMENT.",0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,BA,0.9,BA,The Boeing Company,0.9,The Boeing Company,,,,,,,2022-03-02,197.80999755859372,115323182091.31071,,0.013473421743771623,0.013473421743771623,,,,,-0.05054237767297998,-0.03324865339761185,-0.017293724275368128,-0.003425905162735221,-0.030858010464951513,0.027432105302216292,large_cap,False,ok
government_contract_BA_FA860922F0007,BA,2022-06-28T12:00:00,government_contract,BA task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA860922F0007_9700_FA860919D0007_9700,unknown,unknown,unknown,medium,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_FA860922F0007_9700_FA860919D0007_9700,task_order_award,True,False,True,False,False,0.94,176393982.58,176393982.58,,Department of Defense,KOSS - UNDEFINITIZED DELIVERY ORDER,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,FA860922F0007,0.9,FA860922F0007,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,336411,0.9,336411,J016,0.9,J016,0.9,source metadata,THE BOEING COMPANY,0.9,THE BOEING COMPANY,2027-02-15,0.9,2027-02-15,2022-06-28,0.9,2022-06-28,prime,0.9,prime,0.9,source metadata,Department of the Air Force,0.9,Department of the Air Force,FA860922F0007,0.9,FA860922F0007,0.9,KOSS - UNDEFINITIZED DELIVERY ORDER,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,BA,0.9,BA,The Boeing Company,0.9,The Boeing Company,,,,,,,2022-06-28,138.6999969482422,82059888231.57072,,0.002149576198327508,0.002149576198327508,,,,,0.04892990569276434,-0.07938576479428072,0.12831567048704506,-0.2757180316018685,-0.15354187754052784,-0.12217615406134064,large_cap,False,ok
government_contract_BA_H9224122F0073,BA,2022-07-08T12:00:00,government_contract,BA task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_H9224122F0073_9700_W9121516G0001_9700,unknown,unknown,unknown,high,0.7,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_H9224122F0073_9700_W9121516G0001_9700,task_order_award,True,False,True,False,False,0.94,728075478.43,728075478.43,,Department of Defense,MH-47G BLKII LOT 6 LONG LEAD PRODUCTION,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,H9224122F0073,0.9,H9224122F0073,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,336411,0.9,336411,1520,0.9,1520,0.9,source metadata,THE BOEING COMPANY,0.9,THE BOEING COMPANY,2029-03-31,0.9,2029-03-31,2022-07-08,0.9,2022-07-08,prime,0.9,prime,0.9,source metadata,U.S. Special Operations Command,0.9,U.S. Special Operations Command,H9224122F0073,0.9,H9224122F0073,0.9,MH-47G BLKII LOT 6 LONG LEAD PRODUCTION,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,BA,0.9,BA,The Boeing Company,0.9,The Boeing Company,,,,,,,2022-07-08,139.07000732421875,82278799628.58026,,0.008848883086732547,0.008848883086732547,,,,,-0.004010581816306202,-0.05075397007145532,0.04674338825514912,-0.20545044681410118,-0.11268200885284019,-0.092768437961261,large_cap,False,ok
government_contract_BA_FA860922F0001,BA,2022-09-01T12:00:00,government_contract,BA task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA860922F0001_9700_FA860919D0007_9700,unknown,unknown,unknown,high,0.7,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_FA860922F0001_9700_FA860919D0007_9700,task_order_award,True,False,True,False,False,0.94,858226728.0,858226728.0,,Department of Defense,KC-46 FMS ISRAEL AIRCRAFT 1-4,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,0.9,source metadata,FA860922F0001,0.9,FA860922F0001,DELIVERY ORDER,0.9,DELIVERY ORDER,exact_public_company,0.9,exact_public_company,DELIVERY ORDER,0.9,DELIVERY ORDER,336411,0.9,336411,1510,0.9,1510,0.9,source metadata,THE BOEING COMPANY,0.9,THE BOEING COMPANY,2026-12-31,0.9,2026-12-31,2022-09-01,0.9,2022-09-01,prime,0.9,prime,0.9,source metadata,Department of the Air Force,0.9,Department of the Air Force,FA860922F0001,0.9,FA860922F0001,0.9,KC-46 FMS ISRAEL AIRCRAFT 1-4,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,BA,0.9,BA,The Boeing Company,0.9,The Boeing Company,,,,,,,2022-09-01,153.66000366210938,91245026403.14143,,0.009405737077746655,0.009405737077746655,,,,,-0.07711709512246623,-0.04285660345380071,-0.034260491668665516,0.09118019933295618,-0.04235238100705174,0.13353258034000792,large_cap,False,ok
