event_id,ticker,event_time,source_doc_ids,usable_fact_count,source_type,source_url,source_evidence_text,biotech_catalyst_event_type,event_type,drug_asset,indication,trial_phase,nct_id,trial_name,primary_endpoint,endpoint_met,p_value,hazard_ratio,response_rate,overall_survival,progression_free_survival,safety_issue,adverse_event_language,fda_action,approval_status,complete_response_letter_flag,advisory_committee_vote_for,advisory_committee_vote_against,pdufa_date,accelerated_approval_flag,label_expansion_flag,affected_pipeline_asset_count,company_pipeline_concentration_notes,binary_catalyst_flag,clinical_trial_readout_flag,regulatory_decision_flag,designation_only_flag,safety_negative_flag,approval_or_label_expansion_flag,trial_failure_flag,trial_success_flag,pipeline_concentration_required_flag,event_direction_pre_price,materiality_pre_price,label_quality,evidence_status,parser_quality_flags,parser_quality_flags_confidence,parser_quality_flags_evidence,materiality,trial_phase_confidence,trial_phase_evidence,indication_confidence,indication_evidence,drug_asset_confidence,drug_asset_evidence,trial_name_confidence,trial_name_evidence,adverse_event_language_confidence,adverse_event_language_evidence,safety_issue_confidence,safety_issue_evidence,approval_status_confidence,approval_status_evidence,fda_action_confidence,fda_action_evidence,event_type_confidence,event_type_evidence,source_evidence_text_confidence,source_evidence_text_evidence,pdufa_date_confidence,pdufa_date_evidence,endpoint_met_confidence,endpoint_met_evidence,p_value_confidence,p_value_evidence,primary_endpoint_confidence,primary_endpoint_evidence,complete_response_letter_flag_confidence,complete_response_letter_flag_evidence,label_expansion_flag_confidence,label_expansion_flag_evidence,nct_id_confidence,nct_id_evidence,accelerated_approval_flag_confidence,accelerated_approval_flag_evidence,response_rate_confidence,response_rate_evidence,progression_free_survival_confidence,progression_free_survival_evidence,overall_survival_confidence,overall_survival_evidence,hazard_ratio_confidence,hazard_ratio_evidence,advisory_committee_vote_against_confidence,advisory_committee_vote_against_evidence,advisory_committee_vote_for_confidence,advisory_committee_vote_for_evidence,company_pipeline_concentration_notes_confidence,company_pipeline_concentration_notes_evidence,affected_pipeline_asset_count_confidence,affected_pipeline_asset_count_evidence
SANA_8-K_2023-01-10_0001564590-23-000306,SANA,2023-01-10T14:01:19,SANA_8-K_2023-01-10_0001564590-23-000306_sana-8k_20230110;SANA_8-K_2023-01-10_0001564590-23-000306_sana-ex991_137,2,sec_primary_filing,https://www.sec.gov/Archives/edgar/data/1770121/000156459023000306/sana-8k_20230110.htm,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,pipeline_table_requires_new_result,0.75,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANA_8-K_2023-01-26_0001193125-23-016245,SANA,2023-01-26T21:16:00,SANA_8-K_2023-01-26_0001193125-23-016245_d642303d8k;SANA_8-K_2023-01-26_0001193125-23-016245_d642303dex991,6,sec_primary_filing,https://www.sec.gov/Archives/edgar/data/1770121/000119312523016245/d642303d8k.htm,,unknown,,Investigational,various B-cell malignancies,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,pipeline_table_requires_new_result,0.75,,0.45,,,0.78,Food and Drug Administration (FDA) has cleared the company’s Investigational New Drug (IND) application to initiate a first-in-human study of SC291 in patients with various B-cell malignancies,0.76,"EX-99.1 2 d642303dex991.htm EX-99.1 EX-99.1 Exhibit 99.1 Sana Biotechnology Announces FDA Clearance of Investigational New Drug Application for SC291, a Hypoimmune-modified, CD19-targeted Allogeneic CAR T Therapy for Patients with B-Cell Malignancies Goal is to report initial SC291 clinical data this year Goal is to submit a second IND from the platform this year for SC262, a hypoimmune-modified CD22-targeted allogeneic CAR T therapy SEATTLE, January 26, 2023 — Sana Biotechnology, Inc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANA_8-K_2023-01-26_0001564590-23-000832,SANA,2023-01-26T21:16:50,SANA_8-K_2023-01-26_0001564590-23-000832_sana-8k_20230126;SANA_8-K_2023-01-26_0001564590-23-000832_sana-ex991_6,6,sec_primary_filing,https://www.sec.gov/Archives/edgar/data/1770121/000156459023000832/sana-8k_20230126.htm,,unknown,,Investigational,various B-cell malignancies,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,pipeline_table_requires_new_result,0.75,,0.45,,,0.78,Food and Drug Administration (FDA) has cleared the company’s Investigational New Drug (IND) application to initiate a first-in-human study of SC291 in patients with various B-cell malignancies,0.76,"EX-99.1 2 sana-ex991_6.htm EX-99.1 sana-ex991_6.htm Sana Biotechnology Announces FDA Clearance of Investigational New Drug Application for SC291, a Hypoimmune-modified, CD19-targeted Allogeneic CAR T Therapy for Patients with B-Cell Malignancies Goal is to report initial SC291 clinical data this year Goal is to submit a second IND from the platform this year for SC262, a hypoimmune-modified CD22-targeted allogeneic CAR T therapy SEATTLE, January 26, 2023 — Sana Biotechnology, Inc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANA_8-K_2023-04-10_0001564590-23-005548,SANA,2023-04-10T20:15:13,SANA_8-K_2023-04-10_0001564590-23-005548_sana-8k_20230410;SANA_8-K_2023-04-10_0001564590-23-005548_sana-ex991_6,3,sec_exhibit,https://www.sec.gov/Archives/edgar/data/1770121/000156459023005548/sana-ex991_6.htm,,unknown,,Two,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,pipeline_table_requires_new_result,0.75,,0.45,,,,,0.76,EX-99.1 2 sana-ex991_6.htm EX-99.1 sana-ex991_6.htm Exhibit 99.1 Sana Biotechnology Announces the Appointment of Two Pioneers in Drug Discovery and Development to Lead its R&D Organization Dr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANA_8-K_2023-06-07_0000950170-23-026732,SANA,2023-06-07T10:00:58,SANA_8-K_2023-06-07_0000950170-23-026732_sana-20230607;SANA_8-K_2023-06-07_0000950170-23-026732_sana-ex99_1,5,sec_exhibit,https://www.sec.gov/Archives/edgar/data/1770121/000095017023026732/sana-ex99_1.htm,,unknown,,SC291,,phase_1,,,,,,,0.98,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,boilerplate_or_risk_factor_not_event;trial_design_not_binary,0.75,"These statements are subject to risks and uncertainties that could cause the actual results to vary materially, including, among others, the risks inherent in drug development such as those associated with the initiation, cost, timing, progress and results of the Company’s current and future research and development programs, preclinical studies, and clinical trials",0.45,0.86,"4Scivida 2022 NHL Factbook Abbreviations: EU5, France, Germany, Italy, Spain, UK High mortality in lymphoma and myeloma in the US and EU5 ~250,000 annualincidence1,2 Over 100,000 deaths annually1,2 ~11,500 patients treated with CAR T in 20223 Estimated ~30 to 40% of patients treated with CAR T will experience durable complete responses4 Sana’s HIP platform can create a regenerative pipeline for allogeneic CAR T therapies 1~450 doses assumes the middle dose in the ARDENT Phase 1 study and ~950 doses assumes an autoimmune dose consistent with public data on current autoimmune dose levels",,,0.76,"Product Candidates Mechanism Potential Indications Expected Clinical Milestones 2024 2023 2024 SC291 (HIP) CD19-targeted allo CAR T NHL/ALL/CLL/Autoimmune HIP primary islet cells1 Type 1 Diabetes SG299 (Fusogen) In vivo CAR T (CD8/CD19) NHL/ALL/CLL SC262 (HIP) CD22-targeted allo CAR T NHL/ALL/CLL SC451 (HIP) Stem-cell derived pancreatic islet cells Type 1 Diabetes SC255 (HIP) BCMA-targeted allo CAR T Multiple Myeloma SC379 Glial progenitor cells PMD, HD, SPMS SG239 (Fusogen) In vivo CAR T (CD8/BCMA) Multiple Myeloma SG242 (Fusogen) In vivo CAR T (CD4/CD19) NHL/ALL/CLL SG221 (Fusogen) In vivo CAR T (CD4/BCMA) Multiple Myeloma SG233 (Fusogen) In vivo CAR T(CD8/CD22) NHL/ALL/CLL SG418 (Fusogen) In vivo hematopoietic stem cells SCD, Beta-Thalessemia IND filing Clinical Data Sana’s hypoimmune solution: Leverage insights from nature Abbreviations: MHC, major histocompatibility complex",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84,"Expand our allo T platformto CD22 with Sana’sSC262 candidate Allogeneic HIP CAR T cell MHC I MHC II + CD47 + CD22 CAR TCRα CR CR SC255: Licensed BCMA CAR produced strong clinical data in myeloma when part of autologous CAR T 4 3 ORR: 98% 5 ORR: 95% ORR: 75% Total N=100 SC255 Goal: File IND as early as 2024 Prior CAR T n=12 No prior CAR T n=88 1 ~80% patients MRD negative at 12 months ~75% patients in CR/sCR with median follow-up ~1 year 2022 ASH Nanjing IASO Expand our allo T platform to BCMA with Sana’s SC255 candidate High response rate in multiple myeloma with 95% of patients MRD negative Allogeneic HIP CAR T cell Abbreviations: CR, complete response",,,,,,,,,,,,,,
SANA_8-K_2023-09-13_0000950170-23-047822,SANA,2023-09-13T10:04:20,SANA_8-K_2023-09-13_0000950170-23-047822_sana-20230912;SANA_8-K_2023-09-13_0000950170-23-047822_sana-ex99_1,6,sec_exhibit,https://www.sec.gov/Archives/edgar/data/1770121/000095017023047822/sana-ex99_1.htm,,unknown,,SC291,autoimmune diseases in the fourth quarter of 2023 and expects clinical data from the evaluation of SC291 in autoimmune disease,,,,,,,,,,,True,"ICANS, immune effector cell-associated neurotoxicity syndrome",,,,,,,,,,,False,False,False,False,True,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,boilerplate_or_risk_factor_not_event;pipeline_table_requires_new_result;safety_issue_present,0.75,(the “Company”) announced that the Company expects to file an investigational new drug application for its SC291 product candidate in autoimmune diseases in the fourth quarter of 2023 and expects clinical data from the evaluation of SC291 in autoimmune diseases in 2024.,0.45,,,0.78,"(the “Company”) announced that the Company expects to file an investigational new drug application for its SC291 product candidate in autoimmune diseases in the fourth quarter of 2023 and expects clinical data from the evaluation of SC291 in autoimmune diseases in 2024. On September 13, 2023, the Company released an updated corporate presentation (the “Corporate Presentation”), a copy of which is furnished as Exhibit 99.1 to this Current Report on Form 8-K (this “Current Report”) and is incorporated by reference herein",0.76,"(the “Company”) announced that the Company expects to file an investigational new drug application for its SC291 product candidate in autoimmune diseases in the fourth quarter of 2023 and expects clinical data from the evaluation of SC291 in autoimmune diseases in 2024. On September 13, 2023, the Company released an updated corporate presentation (the “Corporate Presentation”), a copy of which is furnished as Exhibit 99.1 to this Current Report on Form 8-K (this “Current Report”) and is incorporated by reference herein",,,0.82,"ICANS, immune effector cell-associated neurotoxicity syndrome",0.82,"ICANS, immune effector cell-associated neurotoxicity syndrome",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANA_8-K_2023-10-10_0001193125-23-253493,SANA,2023-10-10T20:21:58,SANA_8-K_2023-10-10_0001193125-23-253493_d526014d8k;SANA_8-K_2023-10-10_0001193125-23-253493_d526014dex991;SANA_8-K_2023-10-10_0001193125-23-253493_d526014dex992,10,sec_primary_filing,https://www.sec.gov/Archives/edgar/data/1770121/000119312523253493/d526014d8k.htm,,unknown,,SG299,autoimmune disease,phase_1,,ARDENT,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,boilerplate_or_risk_factor_not_event;pipeline_table_requires_new_result,0.75,,0.45,0.86,"4Scivida 2022 NHL Factbook Abbreviations: EU5, France, Germany, Italy, Spain, UK High mortality in lymphoma and myeloma in the US and EU5 ~250,000 annual incidence1,2 Over 100,000 deaths annually1,2 ~11,500 patients treated with CAR T in 20223 Estimated ~30 to 40% of patients treated with CAR T will experience durable complete responses4 Sana’s HIP platform can create a regenerative pipeline for allogeneic CAR T therapies 1~450 doses assumes the middle dose in the ARDENT Phase 1 study and ~950 doses assumes an autoimmune dose consistent with public data on current autoimmune dose levels",0.78,"(NASDAQ: SANA), a company focused on changing the possible for patients through engineered cells, today announced a portfolio update, including both increased focus on its ex vivo cell therapy product candidates and an IND submission for SC291 in autoimmune diseases",0.76,"As part of the portfolio update, Sana plans to reduce its near-term investment in its fusogen platform for in vivo gene delivery, including by delaying the investigational new drug (IND) filing for its SG299 program, and reduce its workforce by approximately 29%",0.7,2023 ARDENT trial will provide rapid insight into hypoimmune immune evasion SC291 is a mixture of HIP and non-HIP CAR T cells HIP CAR T cells survive after immune recovery T cells and NK cells recover Triple Knockout and CAR expression: 40-50% are fully modifie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANA_8-K_2023-12-11_0001193125-23-292542,SANA,2023-12-11T21:01:01,SANA_8-K_2023-12-11_0001193125-23-292542_d643006d8k;SANA_8-K_2023-12-11_0001193125-23-292542_d643006dex991,6,sec_exhibit,https://www.sec.gov/Archives/edgar/data/1770121/000119312523292542/d643006dex991.htm,,unknown,,SC262,type 1 diabetes Three programs in the clinic,phase_1,,ARDENT,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,boilerplate_or_risk_factor_not_event;pipeline_table_requires_new_result,0.75,"This Current Report contains forward-looking statements, including regarding the timing or likelihood of the Company’s regulatory filings and the timing and availability of clinical data",0.45,0.86,"4Scivida 2022 NHL Factbook Abbreviations: EU5, France, Germany, Italy, Spain, UK High mortality in lymphoma and myeloma in the US and EU5 ~250,000 annual incidence1,2 Over 100,000 deaths annually1,2 ~11,500 patients treated with CAR T in 20223 Estimated ~30 to 40% of patients treated with CAR T will experience durable complete responses4 Sana’s HIP platform can create a regenerative pipeline for allogeneic CAR T therapies 1~450 doses assumes the middle dose in the ARDENT Phase 1 study and ~950 doses assumes an autoimmune dose consistent with public data on current autoimmune dose levels",0.78,Technologies address fundamental barriers: Hypoimmune (HIP) technology: Overcoming immune rejection of allogeneic cells Fusogen technology: In vivo delivery of genomic modification reagents in a cell-specific manner Overcoming immune rejection of allogeneic cells has potential to change cell therapy: Allogeneic CAR T cells that perform clinically like autologous CAR T cells can transform treatment of hematological malignancies Key to unlocking the potential of stem cell-derived therapies such as pancreatic islet cells for the treatment of type 1 diabetes Three programs in the clinic,0.76,"Pipeline poised to deliver multiple clinical data readouts Hypoimmune allogeneic CAR T cells: SC262 (CD22), SC255 (BCMA), and beyond Regenerative medicine: SC451 (type 1 diabetes) and SC379 (CNS disorders) Balance sheet allows potential for multiple data readouts Engineered Cells as Medicines Sana Biotechnology Pipeline poised to deliver multiple clinical data readouts over next several years Sana’s ex vivo cell engineering technology 1Investigator sponsored trial",0.7,2023 ARDENT trial wil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANA_8-K_2024-01-09_0001193125-24-004910,SANA,2024-01-09T14:00:57,SANA_8-K_2024-01-09_0001193125-24-004910_d690370d8k;SANA_8-K_2024-01-09_0001193125-24-004910_d690370dex991,4,sec_exhibit,https://www.sec.gov/Archives/edgar/data/1770121/000119312524004910/d690370dex991.htm,,unknown,,,,,,,,,,,,,,True,"ICANS, immune effector cell-associated neurotoxicity syndrome",,,,,,,,,,,False,False,False,False,True,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,pipeline_table_requires_new_result;safety_issue_present,0.75,,0.45,,,,,,,,,0.82,"ICANS, immune effector cell-associated neurotoxicity syndrome",0.82,"ICANS, immune effector cell-associated neurotoxicity syndrome",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANA_8-K_2024-02-07_0001193125-24-026692,SANA,2024-02-07T21:12:56,SANA_8-K_2024-02-07_0001193125-24-026692_d180813d8k;SANA_8-K_2024-02-07_0001193125-24-026692_d180813dex991,12,sec_exhibit,https://www.sec.gov/Archives/edgar/data/1770121/000119312524026692/d180813dex991.htm,"With respect to the four evaluable patients at these two dose levels, we observed no dose limiting toxicities, no SC291-related serious adverse events, and no incidences of graft versus host disease",safety_signal,safety_signal,B-cell,B-cell mediated autoimmune diseases,phase_1,,ARDENT,,,,,,,,True,"With respect to the four evaluable patients at these two dose levels, we observed no dose limiting toxicities, no SC291-related serious adverse events, and no incidences of graft versus host disease",,,,,,,,,,,True,False,False,False,True,False,False,False,True,negative,medium,machine_candidate,source_backed,pipeline_table_requires_new_result;pipeline_update_not_binary;publication_or_conference_notice_not_topline;requires_pipeline_concentration_review;safety_issue_present,0.75,"With respect to the four evaluable patients at these two dose levels, we observed no dose limiting toxicities, no SC291-related serious adverse events, and no incidences of graft versus host disease",0.68,0.86,"Clinical Updates SC291 – ARDENT In January 2024, we disclosed initial interim clinical data from our ongoing Phase 1 clinical trial evaluating our CD19-targeted directed allogeneic chimeric antigen receptor (CAR) T program, SC291, in patients with B-cell mediated autoimmune diseases, including non-Hodgkin’s lymphoma (NHL) and chronic lymphoblastic leukemia (CLL), which we refer to as the ARDENT trial",0.78,"Clinical Updates SC291 – ARDENT In January 2024, we disclosed initial interim clinical data from our ongoing Phase 1 clinical trial evaluating our CD19-targeted directed allogeneic chimeric antigen receptor (CAR) T program, SC291, in patients with B-cell mediated autoimmune diseases, including non-Hodgkin’s lymphoma (NHL) and chronic lymphoblastic leukemia (CLL), which we refer to as the ARDENT trial",0.86,"Clinical Updates SC291 – ARDENT In January 2024, we disclosed initial interim clinical data from our ongoing Phase 1 clinical trial evaluating our CD19-targeted directed allogeneic chimeric antigen receptor (CAR) T program, SC291, in patients with B-cell mediated autoimmune diseases, including non-Hodgkin’s lymphoma (NHL) and chronic lymphoblastic leukemia (CLL), which we refer to as the ARDENT trial",0.7,"Cautionary Note Regarding Forward-Looking Statements This Report, including Exhibit 99.1 attached hereto, contains forward-looking statements, including statements about the Company’s preliminary estimates of cash, cash equivalents and marketable securities as of January 2, 2024, the initial interim clinical data from the ARDENT trial and the Company’s belief that it supports further dose escalation and expansion within the ARDENT trial and broader application of this technology in allogeneic cell therapies in other indications, our beliefs relating to our observations of data from our clinical trials and recently conducted studies as well as expectations regarding additional clinical data to be generated and reported by the Company",0.82,"With respect to the four evaluable patients at these two dose levels, we observed no dose limiting toxicities, no SC291-related serious adverse events, and no incidences of graft versus host disease",0.82,"With respect to the four evaluable patients at these two dose levels, we observed no dose limiting toxicities, no SC291-related serious adverse events, and no incidences of graft versus host disease",,,,,0.86,"With respect to the four evaluable patients at these two dose levels, we observed no dose limiting toxicities, no SC291-related serious adverse events, and no incidences of graft versus host disease",0.86,"With respect to the four evaluable patients at these two dose levels, we observed no dose limiting toxicities, no SC291-related serious adverse events, and no incidences of graft versus host disease",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANA_8-K_2024-02-08_0001193125-24-028506,SANA,2024-02-08T22:20:36,SANA_8-K_2024-02-08_0001193125-24-028506_d745670d8k;SANA_8-K_2024-02-08_0001193125-24-028506_d745670dex991,2,sec_primary_filing,https://www.sec.gov/Archives/edgar/data/1770121/000119312524028506/d745670d8k.htm,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,boilerplate_or_risk_factor_not_event;pipeline_table_requires_new_result,0.75,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANA_8-K_2025-01-13_0001193125-25-005047,SANA,2025-01-13T14:00:51,SANA_8-K_2025-01-13_0001193125-25-005047_d880140d8k;SANA_8-K_2025-01-13_0001193125-25-005047_d880140dex991,5,sec_exhibit,https://www.sec.gov/Archives/edgar/data/1770121/000119312525005047/d880140dex991.htm,,unknown,,MHC,,,,,,,,,,,,True,"ICANS, Immune effector cell-associated neurotoxicity syndrome",,,,,,,,,,,False,False,False,False,True,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,pipeline_table_requires_new_result;safety_issue_present,0.75,,0.45,,,,,0.76,3 Overcoming allogeneic immune rejection has been key limitation in transplant and cellular medicine Allogeneic cell rejection Sana’s hypoimmune approach Ÿ ~75 years of transplants – immune rejection remains the largest problem Blocks innate Blocks adaptive immune system immune system Ÿ Lifelong immunosuppression is current standard 1 2 3 Disruption of MHC Class I & Overexpression of Ÿ Genome modification efforts to date have II expression CD47 generally been incomplete Ÿ Autologous therapies have limited scalability and are only available for a small number of cell types - MHC I + CD47 Healthy donor Hypoimmune Ÿ Sana has published and/or presented cells cells positive data with the HIP platform showing - MHC II the ability to overcome allogeneic rejection from many cell types and multiple species Current clinical platform with multiple ongoing approaches in research phase,,,0.82,"ICANS, Immune effector cell-associated neurotoxicity syndrome",0.82,"ICANS, Immune effector cell-associated neurotoxicity syndrome",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANA_8-K_2025-05-08_0000950170-25-066933,SANA,2025-05-08T20:08:09,SANA_8-K_2025-05-08_0000950170-25-066933_sana-20250508;SANA_8-K_2025-05-08_0000950170-25-066933_sana-ex99_1,9,sec_exhibit,https://www.sec.gov/Archives/edgar/data/1770121/000095017025066933/sana-ex99_1.htm,Data from the suspended ARDENT trial evaluating SC291 in relapsed or refractory non-Hodgkin lymphoma (NHL) and chronic lymphocytic leukemia (CLL) demonstrated the ability to safely dose SC291 with the desired deep B-cell depletion,trial_halt,trial_halt,SC291,the GLEAM trial for SC291 in B-cell mediated autoimmune disease,phase_1,,GLEAM,,,,,,,,,,clinical_hold_or_trial_halt,,,,,,,,,,True,False,False,False,False,False,True,False,True,negative,high,machine_candidate,source_backed,pipeline_table_requires_new_result;requires_pipeline_concentration_review,0.75,,0.82,0.86,"Sana expects to share additional data in 2025 and file an IND for SC451 as early as 2026. • Allogeneic CAR T cells – The GLEAM study is a Phase 1 study evaluating SC291, a HIP-modified CD19-directed allogeneic CAR T cell therapy, in patients with B-cell mediated autoimmune diseases, including refractory systemic lupus erythematosus and antineutrophil cytoplasmic antibody (ANCA)-associated vasculitis",0.78,"EX-99.1 4 sana-ex99_1.htm EX-99.1 EX-99.1 Exhibit 99.1 Sana Biotechnology Reports First Quarter 2025 Financial Results and Business Updates Presented positive 4- and 12-week clinical results of ongoing type 1 diabetes study showing that hypoimmune-modified pancreatic islet cells transplanted without immunosuppression overcome immune recognition, while continuing to function and persist with stable C-peptide production post-transplant Enrolling patients in the GLEAM trial for SC291 in B-cell mediated autoimmune diseases and VIVID trial for SC262 in relapsed/refractory B-cell malignancies",0.76,"EX-99.1 4 sana-ex99_1.htm EX-99.1 EX-99.1 Exhibit 99.1 Sana Biotechnology Reports First Quarter 2025 Financial Results and Business Updates Presented positive 4- and 12-week clinical results of ongoing type 1 diabetes study showing that hypoimmune-modified pancreatic islet cells transplanted without immunosuppression overcome immune recognition, while continuing to function and persist with stable C-peptide production post-transplant Enrolling patients in the GLEAM trial for SC291 in B-cell mediated autoimmune diseases and VIVID trial for SC262 in relapsed/refractory B-cell malignancies",0.7,"EX-99.1 4 sana-ex99_1.htm EX-99.1 EX-99.1 Exhibit 99.1 Sana Biotechnology Reports First Quarter 2025 Financial Results and Business Updates Presented positive 4- and 12-week clinical results of ongoing type 1 diabetes study showing that hypoimmune-modified pancreatic islet cells transplanted without immunosuppression overcome immune recognition, while continuing to function and persist with stable C-peptide production post-transplant Enrolling patients in the GLEAM trial for SC291 in B-cell mediated autoimmune diseases and VIVID trial for SC262 in relapsed/refractory B-cell malignancies",,,,,,,0.9,Data from the suspended ARDENT trial evaluating SC291 in relapsed or refractory non-Hodgkin lymphoma (NHL) and chronic lymphocytic leukemia (CLL) demonstrated the ability to safely dose SC291 with the desired deep B-cell depletion,0.9,Data from the suspended ARDENT trial evaluating SC291 in relapsed or refractory non-Hodgkin lymphoma (NHL) and chronic lymphocytic leukemia (CLL) demonstrated the ability to safely dose SC291 with the desired deep B-cell depletion,0.9,Data from the suspended ARDENT trial evaluating SC291 in relapsed or refractory non-Hodgkin lymphoma (NHL) and chronic lymphocytic leukemia (CLL) demonstrated the ability to safely dose SC291 with the desired deep B-cell depletion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANA_8-K_2025-06-23_0000950170-25-088752,SANA,2025-06-23T14:10:46,SANA_8-K_2025-06-23_0000950170-25-088752_sana-20250623;SANA_8-K_2025-06-23_0000950170-25-088752_sana-ex99_1,6,sec_primary_filing,https://www.sec.gov/Archives/edgar/data/1770121/000095017025088752/sana-20250623.htm,,unknown,,UP421,this disease,,,UP421,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,pipeline_table_requires_new_result,0.75,"(the “Company”) announced positive six-month clinical results from an investigator-sponsored, first-in-human study transplanting UP421, an allogeneic primary islet cell therapy engineered with the Company’s hypoimmune technology, into a patient with type 1 diabetes without any immunosuppression",0.45,,,0.78,"“Type 1 diabetes currently impacts over nine million people globally, and there have been relatively few transformational advances in this disease since the discovery of insulin over 100 years ago",0.76,"(the “Company”) announced positive six-month clinical results from an investigator-sponsored, first-in-human study transplanting UP421, an allogeneic primary islet cell therapy engineered with the Company’s hypoimmune technology, into a patient with type 1 diabetes without any immunosuppression",0.7,"We are incorporating the immune evasion learnings and technology from the current UP421 trial to develop SC451, a HIP-modified, stem cell-derived islet cell therapy, for which we intend to file an investigational new drug application (IND) as soon as next year",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANA_8-K_2025-08-06_0001193125-25-174506,SANA,2025-08-06T20:31:30,SANA_8-K_2025-08-06_0001193125-25-174506_d36055d8k,3,sec_primary_filing,https://www.sec.gov/Archives/edgar/data/1770121/000119312525174506/d36055d8k.htm,,unknown,,March,,,,The,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,boilerplate_or_risk_factor_not_event;pipeline_table_requires_new_result;publication_or_conference_notice_not_topline,0.75,Clinical Updates,0.45,,,,,0.76,"Additionally, as a result of changes in the Company’s business plans and intention to pursue potential subleases for the Company’s Bothell, Washington and Seattle, Washington facilities, as well as the Company’s decision to suspend further build-out of internal manufacturing capabilities in the near-term at the facility in Bothell due to increased availability of manufacturing capacity at third-party contract development and manufacturing organizations for cell and gene therapy products, as well as progress in understanding the Company’s near-term manufacturing needs, and other factors, the Company determined that a triggering event occurred and performed an impairment analysis in the second quarter of 2025. As of March 31, 2025, leasehold improvements, construction in progress, and operating lease right-of-use assets were $33.3 million, $40.4 million, and $54.8 million, respectively",0.7,"The trial continues to evaluate safety, persistence, and function of the transplanted cells",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANA_8-K_2025-08-07_0001193125-25-175571,SANA,2025-08-07T21:11:01,SANA_8-K_2025-08-07_0001193125-25-175571_d83666d8k;SANA_8-K_2025-08-07_0001193125-25-175571_d83666dex991,2,sec_primary_filing,https://www.sec.gov/Archives/edgar/data/1770121/000119312525175571/d83666d8k.htm,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,boilerplate_or_risk_factor_not_event;pipeline_table_requires_new_result,0.75,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANA_8-K_2025-09-05_0001193125-25-196414,SANA,2025-09-05T10:00:36,SANA_8-K_2025-09-05_0001193125-25-196414_sana-20250904,1,sec_primary_filing,https://www.sec.gov/Archives/edgar/data/1770121/000119312525196414/sana-20250904.htm,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,boilerplate_or_risk_factor_not_event;pipeline_table_requires_new_result,0.75,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
