event_id,ticker,event_time,source_doc_ids,usable_fact_count,source_type,source_url,release_session,agency,agency_confidence,agency_evidence,task_order_number,task_order_number_confidence,task_order_number_evidence,award_amount,award_amount_confidence,award_amount_evidence,award_type,award_type_confidence,award_type_evidence,contract_number,contract_number_confidence,contract_number_evidence,contract_type,contract_type_confidence,contract_type_evidence,obligated_amount,obligated_amount_confidence,obligated_amount_evidence,mapping_type,mapping_type_confidence,mapping_type_evidence,mapped_ticker,mapped_ticker_confidence,mapped_ticker_evidence,naics_code,naics_code_confidence,naics_code_evidence,recipient_mapping_confidence,recipient_mapping_confidence_confidence,recipient_mapping_confidence_evidence,recipient_name,recipient_name_confidence,recipient_name_evidence,product_or_service_description,product_or_service_description_confidence,product_or_service_description_evidence,period_of_performance_start,period_of_performance_start_confidence,period_of_performance_start_evidence,prime_or_sub,prime_or_sub_confidence,prime_or_sub_evidence,period_of_performance_end,period_of_performance_end_confidence,period_of_performance_end_evidence,parent_company_name,parent_company_name_confidence,parent_company_name_evidence,sub_agency,sub_agency_confidence,sub_agency_evidence,subsidiary_name,subsidiary_name_confidence,subsidiary_name_evidence,psc_code,psc_code_confidence,psc_code_evidence,government_contract_event_type,government_contract_event_type_confidence,government_contract_event_type_evidence,actual_funded_award_flag,actual_funded_award_flag_confidence,actual_funded_award_flag_evidence,incumbent_or_extension_flag,incumbent_or_extension_flag_confidence,incumbent_or_extension_flag_evidence,ceiling_only_flag,ceiling_only_flag_confidence,ceiling_only_flag_evidence,modification_flag,modification_flag_confidence,modification_flag_evidence,new_work_flag,new_work_flag_confidence,new_work_flag_evidence,new_vs_modification,new_vs_modification_confidence,new_vs_modification_evidence,materiality_context_required_flag,materiality_context_required_flag_confidence,materiality_context_required_flag_evidence,option_exercise_flag,option_exercise_flag_confidence,option_exercise_flag_evidence,recompete_or_extension_flag,recompete_or_extension_flag_confidence,recompete_or_extension_flag_evidence,prime_contractor_flag,prime_contractor_flag_confidence,prime_contractor_flag_evidence,subcontractor_flag,subcontractor_flag_confidence,subcontractor_flag_evidence,parser_quality_flags,parser_quality_flags_confidence,parser_quality_flags_evidence,model_eligible_candidate_flag,modification_number,modification_number_confidence,modification_number_evidence,contract_ceiling,contract_ceiling_confidence,contract_ceiling_evidence
government_contract_SAIC_N6133122F3006,SAIC,2022-11-01T12:00:00,usaspending_CONT_AWD_N6133122F3006_9700_N0017819D8470_9700,32,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N6133122F3006_9700_N0017819D8470_9700,unknown,Department of Defense,0.9,Department of Defense,N6133122F3006,0.9,N6133122F3006,36020457.3,0.9,source metadata,DELIVERY ORDER,0.9,DELIVERY ORDER,N6133122F3006,0.9,N6133122F3006,DELIVERY ORDER,0.9,DELIVERY ORDER,36020457.3,0.9,source metadata,exact_public_company,0.9,exact_public_company,SAIC,0.9,SAIC,541330,0.9,541330,0.94,0.9,source metadata,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,0.9,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,JOINT EXPEDITIONARY COMMAND & CONTROL (JEXC2) FAMILY OF SYSTEMS (FOS) IN SERVICE ENGINEERING AGENT (ISEA) AND PROGRAM OPERATION AND MAINTENANCE SUPPORT,0.9,JOINT EXPEDITIONARY COMMAND & CONTROL (JEXC2) FAMILY OF SYSTEMS (FOS) IN SERVICE ENGINEERING AGENT (ISEA) AND PROGRAM OPERATION AND MAINTENANCE SUPPORT,2022-11-01,0.9,2022-11-01,prime,0.9,prime,2026-11-30,0.9,2026-11-30,Science Applications International Corporation,0.9,Science Applications International Corporation,Department of the Navy,0.9,Department of the Navy,,,,R425,0.9,R425,task_order_award,0.88,task/delivery order language,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,
government_contract_SAIC_692M1523F00033,SAIC,2023-01-30T12:00:00,usaspending_CONT_AWD_692M1523F00033_6920_DTFAWA10A00098_6920,31,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_692M1523F00033_6920_DTFAWA10A00098_6920,unknown,Department of Transportation,0.9,Department of Transportation,,,,2065513.88,0.9,source metadata,BPA CALL,0.9,BPA CALL,692M1523F00033,0.9,692M1523F00033,BPA CALL,0.9,BPA CALL,2065513.88,0.9,source metadata,exact_public_company,0.9,exact_public_company,SAIC,0.9,SAIC,541330,0.9,541330,0.94,0.9,source metadata,"MOSAIC ATM, INC.",0.9,"MOSAIC ATM, INC.",ITAR-23-0795 SLI#: 48136 DATA SCIENCE AND ADVANCE ANALYTIC PILOT PROJECT SUPPORT FOR CHIEF DATA OFFICE,0.9,ITAR-23-0795 SLI#: 48136 DATA SCIENCE AND ADVANCE ANALYTIC PILOT PROJECT SUPPORT FOR CHIEF DATA OFFICE,2023-01-30,0.9,2023-01-30,prime,0.9,prime,2026-07-31,0.9,2026-07-31,Science Applications International Corporation,0.9,Science Applications International Corporation,Federal Aviation Administration,0.9,Federal Aviation Administration,,,,R499,0.9,R499,new_contract_award,0.76,contract award language,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,
government_contract_SAIC_FA489023F0014,SAIC,2023-02-28T12:00:00,usaspending_CONT_AWD_FA489023F0014_9700_GS00Q14OADU130_4732,32,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA489023F0014_9700_GS00Q14OADU130_4732,unknown,Department of Defense,0.9,Department of Defense,FA489023F0014,0.9,FA489023F0014,37981017.48,0.9,source metadata,DELIVERY ORDER,0.9,DELIVERY ORDER,FA489023F0014,0.9,FA489023F0014,DELIVERY ORDER,0.9,DELIVERY ORDER,37981017.48,0.9,source metadata,exact_public_company,0.9,exact_public_company,SAIC,0.9,SAIC,541330,0.9,541330,0.94,0.9,source metadata,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,0.9,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,PROVIDE SUPPORT SERVICES TO SATISFY THE OVERALL OPERATION OBJECTIVES OF ACC/A5/8Z ACROSS THE SPECIAL ACCESS PROGRAM,0.9,PROVIDE SUPPORT SERVICES TO SATISFY THE OVERALL OPERATION OBJECTIVES OF ACC/A5/8Z ACROSS THE SPECIAL ACCESS PROGRAM,2023-02-28,0.9,2023-02-28,prime,0.9,prime,2027-02-28,0.9,2027-02-28,Science Applications International Corporation,0.9,Science Applications International Corporation,Department of the Air Force,0.9,Department of the Air Force,,,,R408,0.9,R408,task_order_award,0.88,task/delivery order language,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,
government_contract_SAIC_47QFCA23F0017,SAIC,2023-03-02T12:00:00,usaspending_CONT_AWD_47QFCA23F0017_4732_47QTCK18D0001_4732,32,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_47QFCA23F0017_4732_47QTCK18D0001_4732,unknown,General Services Administration,0.9,General Services Administration,47QFCA23F0017,0.9,47QFCA23F0017,388673246.26,0.9,source metadata,DELIVERY ORDER,0.9,DELIVERY ORDER,47QFCA23F0017,0.9,47QFCA23F0017,DELIVERY ORDER,0.9,DELIVERY ORDER,388673246.26,0.9,source metadata,exact_public_company,0.9,exact_public_company,SAIC,0.9,SAIC,541512,0.9,541512,0.94,0.9,source metadata,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,0.9,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,DCSA ONE IT TASK ORDER,0.9,DCSA ONE IT TASK ORDER,2023-03-02,0.9,2023-03-02,prime,0.9,prime,2027-03-01,0.9,2027-03-01,Science Applications International Corporation,0.9,Science Applications International Corporation,Federal Acquisition Service,0.9,Federal Acquisition Service,,,,DA01,0.9,DA01,task_order_award,0.88,task/delivery order language,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,
government_contract_SAIC_W519TC23F0132,SAIC,2023-03-26T12:00:00,usaspending_CONT_AWD_W519TC23F0132_9700_W52P1J22D0040_9700,32,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_W519TC23F0132_9700_W52P1J22D0040_9700,unknown,Department of Defense,0.9,Department of Defense,W519TC23F0132,0.9,W519TC23F0132,80518003.2,0.9,source metadata,DELIVERY ORDER,0.9,DELIVERY ORDER,W519TC23F0132,0.9,W519TC23F0132,DELIVERY ORDER,0.9,DELIVERY ORDER,80518003.2,0.9,source metadata,exact_public_company,0.9,exact_public_company,SAIC,0.9,SAIC,541519,0.9,541519,0.94,0.9,source metadata,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,0.9,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,AWARDING MSP TICKET VOLUME,0.9,AWARDING MSP TICKET VOLUME,2023-03-26,0.9,2023-03-26,prime,0.9,prime,2027-03-31,0.9,2027-03-31,Science Applications International Corporation,0.9,Science Applications International Corporation,Department of the Army,0.9,Department of the Army,,,,DD01,0.9,DD01,task_order_award,0.88,task/delivery order language,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,
government_contract_SAIC_70RSAT23FR0000015,SAIC,2023-04-26T12:00:00,usaspending_CONT_AWD_70RSAT23FR0000015_7001_75N98120D00172_7529,32,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_70RSAT23FR0000015_7001_75N98120D00172_7529,unknown,Department of Homeland Security,0.9,Department of Homeland Security,70RSAT23FR0000015,0.9,70RSAT23FR0000015,3567376.68,0.9,source metadata,DELIVERY ORDER,0.9,DELIVERY ORDER,70RSAT23FR0000015,0.9,70RSAT23FR0000015,DELIVERY ORDER,0.9,DELIVERY ORDER,3567376.68,0.9,source metadata,exact_public_company,0.9,exact_public_company,SAIC,0.9,SAIC,541512,0.9,541512,0.94,0.9,source metadata,"APOGEE-SAIC CAPABILITIES INTEGRATOR, LLC",0.9,"APOGEE-SAIC CAPABILITIES INTEGRATOR, LLC",ADVANCED COMPUTING BRANCH SME SUPPORT,0.9,ADVANCED COMPUTING BRANCH SME SUPPORT,2023-04-26,0.9,2023-04-26,prime,0.9,prime,2026-09-30,0.9,2026-09-30,Science Applications International Corporation,0.9,Science Applications International Corporation,Office of Procurement Operations,0.9,Office of Procurement Operations,,,,AJ12,0.9,AJ12,task_order_award,0.88,task/delivery order language,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,
government_contract_SAIC_1240LU23F0047,SAIC,2023-05-12T12:00:00,usaspending_CONT_AWD_1240LU23F0047_12C2_12034319D0001_12C2,32,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_1240LU23F0047_12C2_12034319D0001_12C2,unknown,Department of Agriculture,0.9,Department of Agriculture,1240LU23F0047,0.9,1240LU23F0047,1139698.25,0.9,source metadata,DELIVERY ORDER,0.9,DELIVERY ORDER,1240LU23F0047,0.9,1240LU23F0047,DELIVERY ORDER,0.9,DELIVERY ORDER,1139698.25,0.9,source metadata,exact_public_company,0.9,exact_public_company,SAIC,0.9,SAIC,541310,0.9,541310,0.94,0.9,source metadata,"MOSAIC ARCHITECTURE, PC",0.9,"MOSAIC ARCHITECTURE, PC",MISSOULA AREA MASTER BLDG. PLANNING DESIGN TASK ORDER DESIGN OF 4 BUILDINGS AT FORT MISSOULA TO IMPLEMENT THE MISSOULA AREA MASTER PLAN,0.9,MISSOULA AREA MASTER BLDG. PLANNING DESIGN TASK ORDER DESIGN OF 4 BUILDINGS AT FORT MISSOULA TO IMPLEMENT THE MISSOULA AREA MASTER PLAN,2023-05-12,0.9,2023-05-12,prime,0.9,prime,2025-03-31,0.9,2025-03-31,Science Applications International Corporation,0.9,Science Applications International Corporation,Forest Service,0.9,Forest Service,,,,C1JZ,0.9,C1JZ,task_order_award,0.88,task/delivery order language,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,
government_contract_SAIC_FA239423CB014,SAIC,2023-05-31T12:00:00,usaspending_CONT_AWD_FA239423CB014_9700_NONE_NONE_,31,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA239423CB014_9700_-NONE-_-NONE-,unknown,Department of Defense,0.9,Department of Defense,,,,1249182.0,0.9,source metadata,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,FA239423CB014,0.9,FA239423CB014,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,1249182.0,0.9,source metadata,exact_public_company,0.9,exact_public_company,SAIC,0.9,SAIC,541715,0.9,541715,0.94,0.9,source metadata,MOSAIC MICROSYSTEMS LLC,0.9,MOSAIC MICROSYSTEMS LLC,MULTI BAND METAMATERIAL ANTENNA,0.9,MULTI BAND METAMATERIAL ANTENNA,2023-05-31,0.9,2023-05-31,prime,0.9,prime,2026-05-26,0.9,2026-05-26,Science Applications International Corporation,0.9,Science Applications International Corporation,Department of the Air Force,0.9,Department of the Air Force,,,,AC12,0.9,AC12,new_contract_award,0.76,contract award language,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,
government_contract_SAIC_80NSSC23CA120,SAIC,2023-06-15T12:00:00,usaspending_CONT_AWD_80NSSC23CA120_8000_NONE_NONE_,31,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_80NSSC23CA120_8000_-NONE-_-NONE-,unknown,National Aeronautics and Space Administration,0.9,National Aeronautics and Space Administration,,,,1099843.0,0.9,source metadata,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,80NSSC23CA120,0.9,80NSSC23CA120,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,1099843.0,0.9,source metadata,exact_public_company,0.9,exact_public_company,SAIC,0.9,SAIC,541715,0.9,541715,0.94,0.9,source metadata,"MOSAIC ATM, INC.",0.9,"MOSAIC ATM, INC.",PHASE II ALTERNATE ROUTE AVAILABILITY TOOL,0.9,PHASE II ALTERNATE ROUTE AVAILABILITY TOOL,2023-06-15,0.9,2023-06-15,prime,0.9,prime,2025-06-30,0.9,2025-06-30,Science Applications International Corporation,0.9,Science Applications International Corporation,National Aeronautics and Space Administration,0.9,National Aeronautics and Space Administration,,,,AJ14,0.9,AJ14,new_contract_award,0.76,contract award language,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,
government_contract_SAIC_FA807523F0023,SAIC,2023-06-15T12:00:00,usaspending_CONT_AWD_FA807523F0023_9700_FA807518D0007_9700,32,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA807523F0023_9700_FA807518D0007_9700,unknown,Department of Defense,0.9,Department of Defense,FA807523F0023,0.9,FA807523F0023,57790915.38,0.9,source metadata,DELIVERY ORDER,0.9,DELIVERY ORDER,FA807523F0023,0.9,FA807523F0023,DELIVERY ORDER,0.9,DELIVERY ORDER,57790915.38,0.9,source metadata,exact_public_company,0.9,exact_public_company,SAIC,0.9,SAIC,541715,0.9,541715,0.94,0.9,source metadata,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,0.9,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,V-22 LOGISTICS INFORMATION TECHNOLOGY PRODUCT LINE SOFTWARE DEVELOPMENT AND ENGINEERING FOR NAVAL AIR SYSTEMS COMMAND PMA-275,0.9,V-22 LOGISTICS INFORMATION TECHNOLOGY PRODUCT LINE SOFTWARE DEVELOPMENT AND ENGINEERING FOR NAVAL AIR SYSTEMS COMMAND PMA-275,2023-06-15,0.9,2023-06-15,prime,0.9,prime,2028-06-14,0.9,2028-06-14,Science Applications International Corporation,0.9,Science Applications International Corporation,Department of the Air Force,0.9,Department of the Air Force,,,,AC32,0.9,AC32,task_order_award,0.88,task/delivery order language,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,
government_contract_SAIC_FA807523F0035,SAIC,2023-08-22T12:00:00,usaspending_CONT_AWD_FA807523F0035_9700_FA807518D0007_9700,32,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA807523F0035_9700_FA807518D0007_9700,unknown,Department of Defense,0.9,Department of Defense,FA807523F0035,0.9,FA807523F0035,45118715.31,0.9,source metadata,DELIVERY ORDER,0.9,DELIVERY ORDER,FA807523F0035,0.9,FA807523F0035,DELIVERY ORDER,0.9,DELIVERY ORDER,45118715.31,0.9,source metadata,exact_public_company,0.9,exact_public_company,SAIC,0.9,SAIC,541715,0.9,541715,0.94,0.9,source metadata,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,0.9,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,"HYPERSONICS ADVANCED CONCEPTS AND STRATEGIC MISSIONS RESEARCH, DEVELOPMENT, TEST, AND EVALUATION FOR THE NAVYS STRATEGIC SYSTEMS PROGRAMS AND THE NAVAL SURFACE WARFARE CENTER CRANE STRATEGIC SYSTEMS HARDWARE DIVISION",0.9,"HYPERSONICS ADVANCED CONCEPTS AND STRATEGIC MISSIONS RESEARCH, DEVELOPMENT, TEST, AND EVALUATION FOR THE NAVYS STRATEGIC SYSTEMS PROGRAMS AND THE NAVAL SURFACE WARFARE CENTER CRANE STRATEGIC SYSTEMS HARDWARE DIVISION",2023-08-22,0.9,2023-08-22,prime,0.9,prime,2028-08-21,0.9,2028-08-21,Science Applications International Corporation,0.9,Science Applications International Corporation,Department of the Air Force,0.9,Department of the Air Force,,,,AC32,0.9,AC32,task_order_award,0.88,task/delivery order language,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,
government_contract_SAIC_70RSAT23CB0000003,SAIC,2023-08-25T12:00:00,usaspending_CONT_AWD_70RSAT23CB0000003_7001_NONE_NONE_,31,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_70RSAT23CB0000003_7001_-NONE-_-NONE-,unknown,Department of Homeland Security,0.9,Department of Homeland Security,,,,33410642.55,0.9,source metadata,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,70RSAT23CB0000003,0.9,70RSAT23CB0000003,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,33410642.55,0.9,source metadata,exact_public_company,0.9,exact_public_company,SAIC,0.9,SAIC,541715,0.9,541715,0.94,0.9,source metadata,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,0.9,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,"DEVELOPMENT AND ENGINEERING OF BIOMETRIC AND IDENTITY ACCURACY, SCALABILITY AND EQUITABILITY (DEBIASE) PROJECT",0.9,"DEVELOPMENT AND ENGINEERING OF BIOMETRIC AND IDENTITY ACCURACY, SCALABILITY AND EQUITABILITY (DEBIASE) PROJECT",2023-08-25,0.9,2023-08-25,prime,0.9,prime,2026-08-24,0.9,2026-08-24,Science Applications International Corporation,0.9,Science Applications International Corporation,Office of Procurement Operations,0.9,Office of Procurement Operations,,,,AJ12,0.9,AJ12,new_contract_award,0.76,contract award language,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,
government_contract_SAIC_N6523623F3026,SAIC,2023-08-28T12:00:00,usaspending_CONT_AWD_N6523623F3026_9700_N0017819D8470_9700,32,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N6523623F3026_9700_N0017819D8470_9700,unknown,Department of Defense,0.9,Department of Defense,N6523623F3026,0.9,N6523623F3026,170617433.87,0.9,source metadata,DELIVERY ORDER,0.9,DELIVERY ORDER,N6523623F3026,0.9,N6523623F3026,DELIVERY ORDER,0.9,DELIVERY ORDER,170617433.87,0.9,source metadata,exact_public_company,0.9,exact_public_company,SAIC,0.9,SAIC,541330,0.9,541330,0.94,0.9,source metadata,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,0.9,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,MODERN VEHICLE FIELDING (MVF) INTEGRATION AND FIELDING SUPPORT,0.9,MODERN VEHICLE FIELDING (MVF) INTEGRATION AND FIELDING SUPPORT,2023-08-28,0.9,2023-08-28,prime,0.9,prime,2026-08-27,0.9,2026-08-27,Science Applications International Corporation,0.9,Science Applications International Corporation,Department of the Navy,0.9,Department of the Navy,,,,L059,0.9,L059,task_order_award,0.88,task/delivery order language,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,
government_contract_SAIC_693KA823F00174,SAIC,2023-08-31T12:00:00,usaspending_CONT_AWD_693KA823F00174_6920_693KA822D00022_6920,32,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_693KA823F00174_6920_693KA822D00022_6920,unknown,Department of Transportation,0.9,Department of Transportation,693KA823F00174,0.9,693KA823F00174,1428660.5,0.9,source metadata,DELIVERY ORDER,0.9,DELIVERY ORDER,693KA823F00174,0.9,693KA823F00174,DELIVERY ORDER,0.9,DELIVERY ORDER,1428660.5,0.9,source metadata,exact_public_company,0.9,exact_public_company,SAIC,0.9,SAIC,541330,0.9,541330,0.94,0.9,source metadata,"MOSAIC ATM, INC.",0.9,"MOSAIC ATM, INC.",TORFP 2322 NEXTGEN DYNAMIC AIRSPACE AND PBFM METRICS ENGINEERING SUPPORT,0.9,TORFP 2322 NEXTGEN DYNAMIC AIRSPACE AND PBFM METRICS ENGINEERING SUPPORT,2023-08-31,0.9,2023-08-31,prime,0.9,prime,2026-08-30,0.9,2026-08-30,Science Applications International Corporation,0.9,Science Applications International Corporation,Federal Aviation Administration,0.9,Federal Aviation Administration,,,,R499,0.9,R499,task_order_award,0.88,task/delivery order language,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,
government_contract_SAIC_693JJ323F00306N,SAIC,2023-09-01T12:00:00,usaspending_CONT_AWD_693JJ323F00306N_6925_693JK420D500002_6901,32,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_693JJ323F00306N_6925_693JK420D500002_6901,unknown,Department of Transportation,0.9,Department of Transportation,693JJ323F00306N,0.9,693JJ323F00306N,41042575.42,0.9,source metadata,DELIVERY ORDER,0.9,DELIVERY ORDER,693JJ323F00306N,0.9,693JJ323F00306N,DELIVERY ORDER,0.9,DELIVERY ORDER,41042575.42,0.9,source metadata,exact_public_company,0.9,exact_public_company,SAIC,0.9,SAIC,541513,0.9,541513,0.94,0.9,source metadata,SCIENCE APPLICATIONS INTERNATIONAL CORP,0.9,SCIENCE APPLICATIONS INTERNATIONAL CORP,THE AWARD OF A NEW END USER SUPPORT TASK ORDER.,0.9,THE AWARD OF A NEW END USER SUPPORT TASK ORDER.,2023-09-01,0.9,2023-09-01,prime,0.9,prime,2026-08-31,0.9,2026-08-31,Science Applications International Corporation,0.9,Science Applications International Corporation,Federal Highway Administration,0.9,Federal Highway Administration,,,,DE10,0.9,DE10,task_order_award,0.88,task/delivery order language,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,
government_contract_SAIC_W911SA23F3010,SAIC,2023-09-01T12:00:00,usaspending_CONT_AWD_W911SA23F3010_9700_W52P1J18DA075_9700,32,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_W911SA23F3010_9700_W52P1J18DA075_9700,unknown,Department of Defense,0.9,Department of Defense,W911SA23F3010,0.9,W911SA23F3010,78715984.49,0.9,source metadata,DELIVERY ORDER,0.9,DELIVERY ORDER,W911SA23F3010,0.9,W911SA23F3010,DELIVERY ORDER,0.9,DELIVERY ORDER,78715984.49,0.9,source metadata,exact_public_company,0.9,exact_public_company,SAIC,0.9,SAIC,541519,0.9,541519,0.94,0.9,source metadata,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,0.9,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,CUST SERV. (ENT. CUST. SERV. DESK),0.9,CUST SERV. (ENT. CUST. SERV. DESK),2023-09-01,0.9,2023-09-01,prime,0.9,prime,2026-12-14,0.9,2026-12-14,Science Applications International Corporation,0.9,Science Applications International Corporation,Department of the Army,0.9,Department of the Army,,,,DG01,0.9,DG01,task_order_award,0.88,task/delivery order language,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,
