ticker,asof_date,filed_at,shares_outstanding_before_event,source_type,source_url,accession_number,form,confidence,notes
ABBV,2017-10-24,2017-11-07,1596429740.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1551152/000155115217000035,0001551152-17-000035,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
ABBV,2018-02-02,2018-02-16,1587972655.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1551152/000155115218000014,0001551152-18-000014,10-K,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
ABBV,2018-04-27,2018-05-04,1586879451.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1551152/000155115218000025,0001551152-18-000025,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
ABBV,2018-07-31,2018-08-07,1514272698.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1551152/000155115218000032,0001551152-18-000032,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
ABBV,2018-10-31,2018-11-07,1504216327.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1551152/000155115218000042,0001551152-18-000042,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
ABBV,2019-02-08,2019-02-27,1475083514.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1551152/000155115219000008,0001551152-19-000008,10-K,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
ABBV,2019-04-26,2019-05-03,1478332177.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1551152/000155115219000016,0001551152-19-000016,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
ABBV,2019-07-29,2019-08-05,1478483838.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1551152/000155115219000023,0001551152-19-000023,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
ABBV,2019-10-29,2019-11-06,1478821109.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1551152/000155115219000030,0001551152-19-000030,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
ABBV,2020-01-31,2020-02-21,1479156683.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1551152/000155115220000007,0001551152-20-000007,10-K,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
ABBV,2020-04-30,2020-05-08,1476742215.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1551152/000155115220000015,0001551152-20-000015,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
ABBV,2020-07-28,2020-08-04,1764833246.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1551152/000155115220000023,0001551152-20-000023,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
ABBV,2020-10-27,2020-11-04,1765473923.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1551152/000155115220000032,0001551152-20-000032,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
ABBV,2021-01-31,2021-02-19,1765881690.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1551152/000155115221000008,0001551152-21-000008,10-K,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
ABBV,2021-04-28,2021-05-07,1766222336.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1551152/000155115221000016,0001551152-21-000016,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
ABBV,2021-07-26,2021-08-02,1767175532.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1551152/000155115221000025,0001551152-21-000025,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
